,,state,decision
5298,1979-04-01,35.0,0.0
5298,1979-05-01,36.0,0.0
5298,1979-06-01,36.0,0.0
5298,1979-07-01,36.0,0.0
5298,1979-08-01,37.0,0.0
5298,1979-09-01,37.0,0.0
5298,1979-10-01,37.0,0.0
5298,1979-11-01,37.0,0.0
5298,1979-12-01,38.0,0.0
5298,1980-01-01,38.0,0.0
5298,1980-02-01,39.0,0.0
5298,1980-03-01,40.0,0.0
5298,1980-04-01,40.0,0.0
5298,1980-05-01,41.0,0.0
5298,1980-06-01,41.0,0.0
5298,1980-07-01,41.0,0.0
5298,1980-08-01,41.0,0.0
5298,1980-09-01,42.0,0.0
5298,1980-10-01,42.0,0.0
5298,1980-11-01,42.0,0.0
5298,1980-12-01,43.0,0.0
5298,1981-01-01,43.0,0.0
5298,1981-02-01,44.0,0.0
5298,1981-03-01,44.0,0.0
5298,1981-04-01,45.0,0.0
5298,1981-05-01,46.0,0.0
5298,1981-06-01,46.0,0.0
5298,1981-07-01,46.0,0.0
5298,1981-08-01,47.0,0.0
5298,1981-09-01,47.0,0.0
5298,1981-10-01,48.0,0.0
5298,1981-11-01,48.0,0.0
5298,1981-12-01,49.0,0.0
5298,1982-01-01,49.0,0.0
5298,1982-02-01,50.0,0.0
5298,1982-03-01,50.0,0.0
5298,1982-04-01,51.0,0.0
5298,1982-05-01,51.0,0.0
5298,1982-06-01,52.0,0.0
5298,1982-07-01,52.0,0.0
5298,1982-08-01,52.0,0.0
5298,1982-09-01,53.0,0.0
5298,1982-10-01,53.0,0.0
5298,1982-11-01,53.0,0.0
5298,1982-12-01,54.0,0.0
5298,1983-01-01,54.0,0.0
5298,1983-02-01,54.0,0.0
5298,1983-03-01,55.0,0.0
5298,1983-04-01,55.0,0.0
5298,1983-05-01,56.0,0.0
5298,1983-06-01,56.0,0.0
5298,1983-07-01,56.0,0.0
5298,1983-08-01,57.0,0.0
5298,1983-09-01,57.0,0.0
5298,1983-10-01,58.0,0.0
5298,1983-11-01,58.0,0.0
5298,1983-12-01,58.0,0.0
5298,1984-01-01,59.0,0.0
5298,1984-02-01,59.0,0.0
5298,1984-03-01,59.0,0.0
5298,1984-04-01,60.0,0.0
5298,1984-05-01,60.0,0.0
5298,1984-06-01,60.0,0.0
5298,1984-07-01,61.0,0.0
5298,1984-08-01,61.0,0.0
5298,1984-09-01,62.0,0.0
5298,1984-10-01,62.0,0.0
5298,1984-11-01,63.0,0.0
5298,1984-12-01,63.0,0.0
5298,1985-01-01,63.0,0.0
5298,1985-02-01,64.0,0.0
5298,1985-03-01,64.0,0.0
5298,1985-04-01,64.0,0.0
5298,1985-05-01,65.0,0.0
5299,1975-09-01,0.0,0.0
5299,1975-10-01,1.0,0.0
5299,1975-11-01,2.0,0.0
5299,1975-12-01,3.0,0.0
5299,1976-01-01,4.0,0.0
5299,1976-02-01,5.0,0.0
5299,1976-03-01,6.0,0.0
5299,1976-04-01,7.0,0.0
5299,1976-05-01,8.0,0.0
5299,1976-06-01,9.0,0.0
5299,1976-07-01,10.0,0.0
5299,1976-08-01,12.0,0.0
5299,1976-09-01,13.0,0.0
5299,1976-10-01,14.0,0.0
5299,1976-11-01,15.0,0.0
5299,1976-12-01,15.0,0.0
5299,1977-01-01,16.0,0.0
5299,1977-02-01,17.0,0.0
5299,1977-03-01,18.0,0.0
5299,1977-04-01,19.0,0.0
5299,1977-05-01,20.0,0.0
5299,1977-06-01,20.0,0.0
5299,1977-07-01,21.0,0.0
5299,1977-08-01,22.0,0.0
5299,1977-09-01,23.0,0.0
5299,1977-10-01,24.0,0.0
5299,1977-11-01,25.0,0.0
5299,1977-12-01,26.0,0.0
5299,1978-01-01,27.0,0.0
5299,1978-02-01,28.0,0.0
5299,1978-03-01,29.0,0.0
5299,1978-04-01,30.0,0.0
5299,1978-05-01,31.0,0.0
5299,1978-06-01,32.0,0.0
5299,1978-07-01,33.0,0.0
5299,1978-08-01,34.0,0.0
5299,1978-09-01,35.0,0.0
5299,1978-10-01,36.0,0.0
5299,1978-11-01,36.0,0.0
5299,1978-12-01,37.0,0.0
5299,1979-01-01,38.0,0.0
5299,1979-02-01,39.0,0.0
5299,1979-03-01,39.0,0.0
5299,1979-04-01,40.0,0.0
5299,1979-05-01,40.0,0.0
5299,1979-06-01,41.0,0.0
5299,1979-07-01,41.0,0.0
5299,1979-08-01,41.0,1.0
5299,1979-09-01,0.0,0.0
5299,1979-10-01,0.0,0.0
5299,1979-11-01,0.0,0.0
5299,1979-12-01,1.0,0.0
5299,1980-01-01,2.0,0.0
5299,1980-02-01,2.0,0.0
5299,1980-03-01,3.0,0.0
5299,1980-04-01,3.0,0.0
5299,1980-05-01,4.0,0.0
5299,1980-06-01,4.0,0.0
5299,1980-07-01,4.0,0.0
5299,1980-08-01,5.0,0.0
5299,1980-09-01,5.0,0.0
5299,1980-10-01,6.0,0.0
5299,1980-11-01,6.0,0.0
5299,1980-12-01,7.0,0.0
5299,1981-01-01,7.0,0.0
5299,1981-02-01,8.0,0.0
5299,1981-03-01,8.0,0.0
5299,1981-04-01,9.0,0.0
5299,1981-05-01,9.0,0.0
5299,1981-06-01,9.0,0.0
5299,1981-07-01,9.0,0.0
5299,1981-08-01,9.0,0.0
5299,1981-09-01,9.0,0.0
5299,1981-10-01,10.0,0.0
5299,1981-11-01,10.0,0.0
5299,1981-12-01,11.0,0.0
5299,1982-01-01,11.0,0.0
5299,1982-02-01,12.0,0.0
5299,1982-03-01,12.0,0.0
5299,1982-04-01,12.0,0.0
5299,1982-05-01,13.0,0.0
5299,1982-06-01,13.0,0.0
5299,1982-07-01,14.0,0.0
5299,1982-08-01,14.0,0.0
5299,1982-09-01,15.0,0.0
5299,1982-10-01,15.0,0.0
5299,1982-11-01,16.0,0.0
5299,1982-12-01,16.0,0.0
5299,1983-01-01,16.0,0.0
5299,1983-02-01,17.0,0.0
5299,1983-03-01,17.0,0.0
5299,1983-04-01,18.0,0.0
5299,1983-05-01,18.0,0.0
5299,1983-06-01,19.0,0.0
5299,1983-07-01,19.0,0.0
5299,1983-08-01,20.0,0.0
5299,1983-09-01,20.0,0.0
5299,1983-10-01,21.0,0.0
5299,1983-11-01,21.0,0.0
5299,1983-12-01,21.0,0.0
5299,1984-01-01,22.0,0.0
5299,1984-02-01,22.0,0.0
5299,1984-03-01,22.0,0.0
5299,1984-04-01,22.0,0.0
5299,1984-05-01,22.0,0.0
5299,1984-06-01,22.0,0.0
5299,1984-07-01,23.0,0.0
5299,1984-08-01,23.0,0.0
5299,1984-09-01,24.0,0.0
5299,1984-10-01,24.0,0.0
5299,1984-11-01,25.0,0.0
5299,1984-12-01,25.0,0.0
5299,1985-01-01,26.0,0.0
5299,1985-02-01,26.0,0.0
5299,1985-03-01,26.0,0.0
5299,1985-04-01,27.0,0.0
5299,1985-05-01,27.0,0.0
5300,1975-09-01,0.0,0.0
5300,1975-10-01,1.0,0.0
5300,1975-11-01,2.0,0.0
5300,1975-12-01,3.0,0.0
5300,1976-01-01,4.0,0.0
5300,1976-02-01,5.0,0.0
5300,1976-03-01,5.0,0.0
5300,1976-04-01,7.0,0.0
5300,1976-05-01,8.0,0.0
5300,1976-06-01,9.0,0.0
5300,1976-07-01,10.0,0.0
5300,1976-08-01,11.0,0.0
5300,1976-09-01,11.0,0.0
5300,1976-10-01,12.0,0.0
5300,1976-11-01,13.0,0.0
5300,1976-12-01,14.0,0.0
5300,1977-01-01,15.0,0.0
5300,1977-02-01,15.0,0.0
5300,1977-03-01,16.0,0.0
5300,1977-04-01,17.0,0.0
5300,1977-05-01,18.0,0.0
5300,1977-06-01,18.0,0.0
5300,1977-07-01,19.0,0.0
5300,1977-08-01,20.0,0.0
5300,1977-09-01,21.0,0.0
5300,1977-10-01,22.0,0.0
5300,1977-11-01,23.0,0.0
5300,1977-12-01,24.0,0.0
5300,1978-01-01,24.0,0.0
5300,1978-02-01,25.0,0.0
5300,1978-03-01,26.0,0.0
5300,1978-04-01,27.0,0.0
5300,1978-05-01,28.0,0.0
5300,1978-06-01,29.0,0.0
5300,1978-07-01,30.0,0.0
5300,1978-08-01,31.0,0.0
5300,1978-09-01,32.0,0.0
5300,1978-10-01,33.0,0.0
5300,1978-11-01,34.0,0.0
5300,1978-12-01,34.0,0.0
5300,1979-01-01,35.0,0.0
5300,1979-02-01,36.0,0.0
5300,1979-03-01,37.0,0.0
5300,1979-04-01,37.0,0.0
5300,1979-05-01,38.0,0.0
5300,1979-06-01,38.0,0.0
5300,1979-07-01,38.0,0.0
5300,1979-08-01,39.0,0.0
5300,1979-09-01,39.0,0.0
5300,1979-10-01,40.0,0.0
5300,1979-11-01,40.0,0.0
5300,1979-12-01,40.0,0.0
5300,1980-01-01,40.0,0.0
5300,1980-02-01,40.0,0.0
5300,1980-03-01,41.0,0.0
5300,1980-04-01,42.0,0.0
5300,1980-05-01,42.0,0.0
5300,1980-06-01,42.0,0.0
5300,1980-07-01,43.0,1.0
5300,1980-08-01,0.0,0.0
5300,1980-09-01,1.0,0.0
5300,1980-10-01,1.0,0.0
5300,1980-11-01,2.0,0.0
5300,1980-12-01,2.0,0.0
5300,1981-01-01,3.0,0.0
5300,1981-02-01,3.0,0.0
5300,1981-03-01,4.0,0.0
5300,1981-04-01,5.0,0.0
5300,1981-05-01,6.0,0.0
5300,1981-06-01,6.0,0.0
5300,1981-07-01,7.0,0.0
5300,1981-08-01,7.0,0.0
5300,1981-09-01,8.0,0.0
5300,1981-10-01,9.0,0.0
5300,1981-11-01,10.0,0.0
5300,1981-12-01,10.0,0.0
5300,1982-01-01,10.0,0.0
5300,1982-02-01,11.0,0.0
5300,1982-03-01,11.0,0.0
5300,1982-04-01,12.0,0.0
5300,1982-05-01,13.0,0.0
5300,1982-06-01,14.0,0.0
5300,1982-07-01,14.0,0.0
5300,1982-08-01,15.0,0.0
5300,1982-09-01,16.0,0.0
5300,1982-10-01,16.0,0.0
5300,1982-11-01,16.0,0.0
5300,1982-12-01,17.0,0.0
5300,1983-01-01,17.0,0.0
5300,1983-02-01,18.0,0.0
5300,1983-03-01,18.0,0.0
5300,1983-04-01,19.0,0.0
5300,1983-05-01,19.0,0.0
5300,1983-06-01,20.0,0.0
5300,1983-07-01,20.0,0.0
5300,1983-08-01,20.0,0.0
5300,1983-09-01,21.0,0.0
5300,1983-10-01,21.0,0.0
5300,1983-11-01,21.0,0.0
5300,1983-12-01,22.0,0.0
5300,1984-01-01,22.0,0.0
5300,1984-02-01,23.0,0.0
5300,1984-03-01,23.0,0.0
5300,1984-04-01,24.0,0.0
5300,1984-05-01,24.0,0.0
5300,1984-06-01,24.0,0.0
5300,1984-07-01,25.0,0.0
5300,1984-08-01,25.0,0.0
5300,1984-09-01,26.0,0.0
5300,1984-10-01,26.0,0.0
5300,1984-11-01,27.0,0.0
5300,1984-12-01,27.0,0.0
5300,1985-01-01,28.0,0.0
5300,1985-02-01,28.0,0.0
5300,1985-03-01,28.0,0.0
5300,1985-04-01,29.0,0.0
5300,1985-05-01,29.0,0.0
5301,1975-09-01,0.0,0.0
5301,1975-10-01,0.0,0.0
5301,1975-11-01,1.0,0.0
5301,1975-12-01,2.0,0.0
5301,1976-01-01,3.0,0.0
5301,1976-02-01,3.0,0.0
5301,1976-03-01,4.0,0.0
5301,1976-04-01,5.0,0.0
5301,1976-05-01,5.0,0.0
5301,1976-06-01,6.0,0.0
5301,1976-07-01,7.0,0.0
5301,1976-08-01,8.0,0.0
5301,1976-09-01,10.0,0.0
5301,1976-10-01,10.0,0.0
5301,1976-11-01,11.0,0.0
5301,1976-12-01,12.0,0.0
5301,1977-01-01,13.0,0.0
5301,1977-02-01,14.0,0.0
5301,1977-03-01,15.0,0.0
5301,1977-04-01,16.0,0.0
5301,1977-05-01,17.0,0.0
5301,1977-06-01,18.0,0.0
5301,1977-07-01,19.0,0.0
5301,1977-08-01,20.0,0.0
5301,1977-09-01,21.0,0.0
5301,1977-10-01,22.0,0.0
5301,1977-11-01,23.0,0.0
5301,1977-12-01,24.0,0.0
5301,1978-01-01,24.0,0.0
5301,1978-02-01,25.0,0.0
5301,1978-03-01,26.0,0.0
5301,1978-04-01,27.0,0.0
5301,1978-05-01,27.0,0.0
5301,1978-06-01,28.0,0.0
5301,1978-07-01,29.0,0.0
5301,1978-08-01,30.0,0.0
5301,1978-09-01,31.0,0.0
5301,1978-10-01,32.0,0.0
5301,1978-11-01,33.0,0.0
5301,1978-12-01,33.0,0.0
5301,1979-01-01,34.0,1.0
5301,1979-02-01,0.0,0.0
5301,1979-03-01,1.0,0.0
5301,1979-04-01,2.0,0.0
5301,1979-05-01,2.0,0.0
5301,1979-06-01,3.0,0.0
5301,1979-07-01,3.0,0.0
5301,1979-08-01,4.0,0.0
5301,1979-09-01,4.0,0.0
5301,1979-10-01,5.0,0.0
5301,1979-11-01,5.0,0.0
5301,1979-12-01,6.0,0.0
5301,1980-01-01,7.0,0.0
5301,1980-02-01,8.0,0.0
5301,1980-03-01,8.0,0.0
5301,1980-04-01,9.0,0.0
5301,1980-05-01,10.0,0.0
5301,1980-06-01,10.0,0.0
5301,1980-07-01,10.0,0.0
5301,1980-08-01,11.0,0.0
5301,1980-09-01,12.0,0.0
5301,1980-10-01,12.0,0.0
5301,1980-11-01,12.0,0.0
5301,1980-12-01,13.0,0.0
5301,1981-01-01,13.0,0.0
5301,1981-02-01,14.0,0.0
5301,1981-03-01,14.0,0.0
5301,1981-04-01,15.0,0.0
5301,1981-05-01,15.0,0.0
5301,1981-06-01,15.0,0.0
5301,1981-07-01,16.0,0.0
5301,1981-08-01,16.0,0.0
5301,1981-09-01,16.0,0.0
5301,1981-10-01,16.0,0.0
5301,1981-11-01,16.0,0.0
5301,1981-12-01,17.0,0.0
5301,1982-01-01,17.0,0.0
5301,1982-02-01,18.0,0.0
5301,1982-03-01,18.0,0.0
5301,1982-04-01,19.0,0.0
5301,1982-05-01,19.0,0.0
5301,1982-06-01,20.0,0.0
5301,1982-07-01,20.0,0.0
5301,1982-08-01,21.0,0.0
5301,1982-09-01,22.0,0.0
5301,1982-10-01,22.0,0.0
5301,1982-11-01,23.0,0.0
5301,1982-12-01,23.0,0.0
5301,1983-01-01,23.0,0.0
5301,1983-02-01,24.0,0.0
5301,1983-03-01,24.0,0.0
5301,1983-04-01,25.0,0.0
5301,1983-05-01,25.0,0.0
5301,1983-06-01,25.0,0.0
5301,1983-07-01,26.0,0.0
5301,1983-08-01,27.0,0.0
5301,1983-09-01,27.0,0.0
5301,1983-10-01,28.0,0.0
5301,1983-11-01,28.0,0.0
5301,1983-12-01,28.0,0.0
5301,1984-01-01,29.0,0.0
5301,1984-02-01,30.0,0.0
5301,1984-03-01,30.0,0.0
5301,1984-04-01,30.0,0.0
5301,1984-05-01,31.0,0.0
5301,1984-06-01,31.0,0.0
5301,1984-07-01,32.0,0.0
5301,1984-08-01,32.0,0.0
5301,1984-09-01,32.0,0.0
5301,1984-10-01,33.0,0.0
5301,1984-11-01,33.0,0.0
5301,1984-12-01,34.0,0.0
5301,1985-01-01,34.0,0.0
5301,1985-02-01,34.0,0.0
5301,1985-03-01,35.0,0.0
5301,1985-04-01,35.0,0.0
5301,1985-05-01,35.0,0.0
5302,1975-09-01,0.0,0.0
5302,1975-10-01,1.0,0.0
5302,1975-11-01,2.0,0.0
5302,1975-12-01,3.0,0.0
5302,1976-01-01,4.0,0.0
5302,1976-02-01,5.0,0.0
5302,1976-03-01,6.0,0.0
5302,1976-04-01,7.0,0.0
5302,1976-05-01,8.0,0.0
5302,1976-06-01,9.0,0.0
5302,1976-07-01,10.0,0.0
5302,1976-08-01,11.0,0.0
5302,1976-09-01,12.0,0.0
5302,1976-10-01,13.0,0.0
5302,1976-11-01,13.0,0.0
5302,1976-12-01,14.0,0.0
5302,1977-01-01,15.0,0.0
5302,1977-02-01,16.0,0.0
5302,1977-03-01,16.0,0.0
5302,1977-04-01,17.0,0.0
5302,1977-05-01,18.0,0.0
5302,1977-06-01,19.0,0.0
5302,1977-07-01,20.0,0.0
5302,1977-08-01,21.0,0.0
5302,1977-09-01,22.0,0.0
5302,1977-10-01,22.0,0.0
5302,1977-11-01,23.0,0.0
5302,1977-12-01,24.0,0.0
5302,1978-01-01,24.0,0.0
5302,1978-02-01,25.0,0.0
5302,1978-03-01,25.0,1.0
5302,1978-04-01,0.0,0.0
5302,1978-05-01,1.0,0.0
5302,1978-06-01,2.0,0.0
5302,1978-07-01,3.0,0.0
5302,1978-08-01,4.0,0.0
5302,1978-09-01,5.0,0.0
5302,1978-10-01,6.0,0.0
5302,1978-11-01,6.0,0.0
5302,1978-12-01,7.0,0.0
5302,1979-01-01,8.0,0.0
5302,1979-02-01,9.0,0.0
5302,1979-03-01,10.0,0.0
5302,1979-04-01,11.0,0.0
5302,1979-05-01,12.0,0.0
5302,1979-06-01,12.0,0.0
5302,1979-07-01,12.0,0.0
5302,1979-08-01,12.0,0.0
5302,1979-09-01,13.0,0.0
5302,1979-10-01,13.0,0.0
5302,1979-11-01,14.0,0.0
5302,1979-12-01,15.0,0.0
5302,1980-01-01,16.0,0.0
5302,1980-02-01,17.0,0.0
5302,1980-03-01,18.0,0.0
5302,1980-04-01,19.0,0.0
5302,1980-05-01,19.0,0.0
5302,1980-06-01,19.0,0.0
5302,1980-07-01,20.0,0.0
5302,1980-08-01,21.0,0.0
5302,1980-09-01,21.0,0.0
5302,1980-10-01,22.0,0.0
5302,1980-11-01,22.0,0.0
5302,1980-12-01,23.0,0.0
5302,1981-01-01,24.0,0.0
5302,1981-02-01,24.0,0.0
5302,1981-03-01,24.0,0.0
5302,1981-04-01,24.0,0.0
5302,1981-05-01,25.0,0.0
5302,1981-06-01,26.0,0.0
5302,1981-07-01,26.0,0.0
5302,1981-08-01,27.0,0.0
5302,1981-09-01,27.0,0.0
5302,1981-10-01,28.0,0.0
5302,1981-11-01,28.0,0.0
5302,1981-12-01,28.0,0.0
5302,1982-01-01,29.0,0.0
5302,1982-02-01,29.0,0.0
5302,1982-03-01,30.0,0.0
5302,1982-04-01,30.0,0.0
5302,1982-05-01,30.0,0.0
5302,1982-06-01,31.0,0.0
5302,1982-07-01,31.0,0.0
5302,1982-08-01,32.0,0.0
5302,1982-09-01,32.0,0.0
5302,1982-10-01,33.0,0.0
5302,1982-11-01,33.0,0.0
5302,1982-12-01,34.0,0.0
5302,1983-01-01,34.0,0.0
5302,1983-02-01,34.0,0.0
5302,1983-03-01,34.0,0.0
5302,1983-04-01,35.0,0.0
5302,1983-05-01,35.0,0.0
5302,1983-06-01,36.0,0.0
5302,1983-07-01,36.0,0.0
5302,1983-08-01,37.0,0.0
5302,1983-09-01,37.0,0.0
5302,1983-10-01,37.0,0.0
5302,1983-11-01,38.0,0.0
5302,1983-12-01,38.0,0.0
5302,1984-01-01,39.0,0.0
5302,1984-02-01,39.0,0.0
5302,1984-03-01,39.0,0.0
5302,1984-04-01,40.0,0.0
5302,1984-05-01,40.0,0.0
5302,1984-06-01,40.0,0.0
5302,1984-07-01,41.0,0.0
5302,1984-08-01,41.0,0.0
5302,1984-09-01,42.0,0.0
5302,1984-10-01,42.0,0.0
5302,1984-11-01,42.0,0.0
5302,1984-12-01,43.0,0.0
5302,1985-01-01,43.0,0.0
5302,1985-02-01,43.0,0.0
5302,1985-03-01,44.0,0.0
5302,1985-04-01,44.0,0.0
5302,1985-05-01,44.0,0.0
5303,1975-09-01,0.0,0.0
5303,1975-10-01,1.0,0.0
5303,1975-11-01,2.0,0.0
5303,1975-12-01,3.0,0.0
5303,1976-01-01,4.0,0.0
5303,1976-02-01,5.0,0.0
5303,1976-03-01,6.0,0.0
5303,1976-04-01,7.0,0.0
5303,1976-05-01,9.0,0.0
5303,1976-06-01,10.0,0.0
5303,1976-07-01,11.0,0.0
5303,1976-08-01,12.0,0.0
5303,1976-09-01,13.0,0.0
5303,1976-10-01,14.0,0.0
5303,1976-11-01,15.0,0.0
5303,1976-12-01,16.0,0.0
5303,1977-01-01,17.0,0.0
5303,1977-02-01,18.0,0.0
5303,1977-03-01,18.0,0.0
5303,1977-04-01,19.0,0.0
5303,1977-05-01,20.0,0.0
5303,1977-06-01,21.0,0.0
5303,1977-07-01,22.0,0.0
5303,1977-08-01,23.0,0.0
5303,1977-09-01,24.0,0.0
5303,1977-10-01,25.0,0.0
5303,1977-11-01,26.0,0.0
5303,1977-12-01,27.0,0.0
5303,1978-01-01,28.0,0.0
5303,1978-02-01,29.0,0.0
5303,1978-03-01,30.0,0.0
5303,1978-04-01,32.0,0.0
5303,1978-05-01,33.0,0.0
5303,1978-06-01,34.0,0.0
5303,1978-07-01,35.0,0.0
5303,1978-08-01,36.0,0.0
5303,1978-09-01,37.0,0.0
5303,1978-10-01,38.0,0.0
5303,1978-11-01,38.0,0.0
5303,1978-12-01,39.0,0.0
5303,1979-01-01,40.0,0.0
5303,1979-02-01,41.0,0.0
5303,1979-03-01,41.0,0.0
5303,1979-04-01,42.0,0.0
5303,1979-05-01,43.0,0.0
5303,1979-06-01,43.0,0.0
5303,1979-07-01,43.0,0.0
5303,1979-08-01,43.0,0.0
5303,1979-09-01,43.0,0.0
5303,1979-10-01,44.0,0.0
5303,1979-11-01,45.0,0.0
5303,1979-12-01,46.0,0.0
5303,1980-01-01,47.0,0.0
5303,1980-02-01,47.0,0.0
5303,1980-03-01,48.0,0.0
5303,1980-04-01,49.0,0.0
5303,1980-05-01,49.0,0.0
5303,1980-06-01,50.0,0.0
5303,1980-07-01,50.0,0.0
5303,1980-08-01,51.0,0.0
5303,1980-09-01,51.0,0.0
5303,1980-10-01,52.0,0.0
5303,1980-11-01,52.0,0.0
5303,1980-12-01,53.0,0.0
5303,1981-01-01,53.0,0.0
5303,1981-02-01,54.0,0.0
5303,1981-03-01,54.0,0.0
5303,1981-04-01,55.0,0.0
5303,1981-05-01,55.0,0.0
5303,1981-06-01,56.0,0.0
5303,1981-07-01,56.0,0.0
5303,1981-08-01,56.0,0.0
5303,1981-09-01,56.0,0.0
5303,1981-10-01,57.0,0.0
5303,1981-11-01,57.0,1.0
5303,1981-12-01,0.0,0.0
5303,1982-01-01,1.0,0.0
5303,1982-02-01,1.0,0.0
5303,1982-03-01,2.0,0.0
5303,1982-04-01,2.0,0.0
5303,1982-05-01,3.0,0.0
5303,1982-06-01,4.0,0.0
5303,1982-07-01,4.0,0.0
5303,1982-08-01,5.0,0.0
5303,1982-09-01,5.0,0.0
5303,1982-10-01,6.0,0.0
5303,1982-11-01,6.0,0.0
5303,1982-12-01,6.0,0.0
5303,1983-01-01,7.0,0.0
5303,1983-02-01,7.0,0.0
5303,1983-03-01,8.0,0.0
5303,1983-04-01,8.0,0.0
5303,1983-05-01,9.0,0.0
5303,1983-06-01,9.0,0.0
5303,1983-07-01,10.0,0.0
5303,1983-08-01,10.0,0.0
5303,1983-09-01,10.0,0.0
5303,1983-10-01,11.0,0.0
5303,1983-11-01,11.0,0.0
5303,1983-12-01,12.0,0.0
5303,1984-01-01,12.0,0.0
5303,1984-02-01,12.0,0.0
5303,1984-03-01,13.0,0.0
5303,1984-04-01,13.0,0.0
5303,1984-05-01,14.0,0.0
5303,1984-06-01,14.0,0.0
5303,1984-07-01,15.0,0.0
5303,1984-08-01,15.0,0.0
5303,1984-09-01,16.0,0.0
5303,1984-10-01,16.0,0.0
5303,1984-11-01,16.0,0.0
5303,1984-12-01,17.0,0.0
5303,1985-01-01,17.0,0.0
5303,1985-02-01,18.0,0.0
5303,1985-03-01,18.0,0.0
5303,1985-04-01,18.0,0.0
5303,1985-05-01,19.0,0.0
5304,1975-09-01,0.0,0.0
5304,1975-10-01,1.0,0.0
5304,1975-11-01,2.0,0.0
5304,1975-12-01,3.0,0.0
5304,1976-01-01,4.0,0.0
5304,1976-02-01,6.0,0.0
5304,1976-03-01,7.0,0.0
5304,1976-04-01,8.0,0.0
5304,1976-05-01,9.0,0.0
5304,1976-06-01,10.0,0.0
5304,1976-07-01,11.0,0.0
5304,1976-08-01,12.0,0.0
5304,1976-09-01,13.0,0.0
5304,1976-10-01,14.0,0.0
5304,1976-11-01,15.0,0.0
5304,1976-12-01,16.0,0.0
5304,1977-01-01,17.0,0.0
5304,1977-02-01,17.0,0.0
5304,1977-03-01,18.0,0.0
5304,1977-04-01,18.0,0.0
5304,1977-05-01,19.0,0.0
5304,1977-06-01,20.0,0.0
5304,1977-07-01,21.0,0.0
5304,1977-08-01,22.0,0.0
5304,1977-09-01,23.0,0.0
5304,1977-10-01,23.0,0.0
5304,1977-11-01,24.0,0.0
5304,1977-12-01,25.0,0.0
5304,1978-01-01,26.0,0.0
5304,1978-02-01,27.0,0.0
5304,1978-03-01,28.0,0.0
5304,1978-04-01,29.0,0.0
5304,1978-05-01,30.0,0.0
5304,1978-06-01,31.0,0.0
5304,1978-07-01,32.0,0.0
5304,1978-08-01,33.0,0.0
5304,1978-09-01,34.0,0.0
5304,1978-10-01,35.0,0.0
5304,1978-11-01,36.0,0.0
5304,1978-12-01,36.0,0.0
5304,1979-01-01,37.0,0.0
5304,1979-02-01,38.0,0.0
5304,1979-03-01,39.0,0.0
5304,1979-04-01,40.0,0.0
5304,1979-05-01,40.0,0.0
5304,1979-06-01,41.0,0.0
5304,1979-07-01,41.0,0.0
5304,1979-08-01,42.0,0.0
5304,1979-09-01,43.0,0.0
5304,1979-10-01,43.0,0.0
5304,1979-11-01,44.0,0.0
5304,1979-12-01,44.0,0.0
5304,1980-01-01,45.0,0.0
5304,1980-02-01,45.0,0.0
5304,1980-03-01,46.0,0.0
5304,1980-04-01,47.0,0.0
5304,1980-05-01,47.0,0.0
5304,1980-06-01,47.0,0.0
5304,1980-07-01,48.0,0.0
5304,1980-08-01,48.0,0.0
5304,1980-09-01,49.0,0.0
5304,1980-10-01,49.0,0.0
5304,1980-11-01,50.0,0.0
5304,1980-12-01,50.0,0.0
5304,1981-01-01,51.0,0.0
5304,1981-02-01,51.0,0.0
5304,1981-03-01,52.0,0.0
5304,1981-04-01,52.0,0.0
5304,1981-05-01,53.0,0.0
5304,1981-06-01,54.0,0.0
5304,1981-07-01,54.0,0.0
5304,1981-08-01,55.0,0.0
5304,1981-09-01,55.0,0.0
5304,1981-10-01,56.0,0.0
5304,1981-11-01,56.0,0.0
5304,1981-12-01,57.0,0.0
5304,1982-01-01,58.0,1.0
5304,1982-02-01,0.0,0.0
5304,1982-03-01,1.0,0.0
5304,1982-04-01,2.0,0.0
5304,1982-05-01,2.0,0.0
5304,1982-06-01,3.0,0.0
5304,1982-07-01,4.0,0.0
5304,1982-08-01,5.0,0.0
5304,1982-09-01,5.0,0.0
5304,1982-10-01,6.0,0.0
5304,1982-11-01,6.0,0.0
5304,1982-12-01,7.0,0.0
5304,1983-01-01,7.0,0.0
5304,1983-02-01,7.0,0.0
5304,1983-03-01,8.0,0.0
5304,1983-04-01,8.0,0.0
5304,1983-05-01,8.0,0.0
5304,1983-06-01,9.0,0.0
5304,1983-07-01,9.0,0.0
5304,1983-08-01,10.0,0.0
5304,1983-09-01,10.0,0.0
5304,1983-10-01,11.0,0.0
5304,1983-11-01,11.0,0.0
5304,1983-12-01,11.0,0.0
5304,1984-01-01,12.0,0.0
5304,1984-02-01,13.0,0.0
5304,1984-03-01,13.0,0.0
5304,1984-04-01,14.0,0.0
5304,1984-05-01,14.0,0.0
5304,1984-06-01,14.0,0.0
5304,1984-07-01,15.0,0.0
5304,1984-08-01,15.0,0.0
5304,1984-09-01,16.0,0.0
5304,1984-10-01,16.0,0.0
5304,1984-11-01,16.0,0.0
5304,1984-12-01,17.0,0.0
5304,1985-01-01,17.0,0.0
5304,1985-02-01,17.0,0.0
5304,1985-03-01,18.0,0.0
5304,1985-04-01,18.0,0.0
5304,1985-05-01,19.0,0.0
5305,1975-09-01,0.0,0.0
